1.0, 0.043757183895070474
2.0, 0.007203950623124221
3.0, -0.020312817748861997
4.0, -0.039782017888945004
5.0, -0.05378232516791512
6.0, -0.06425903701034764
7.0, -0.07245402579617212
8.0, -0.07912989732101362
9.0, -0.08475520980078972
11.0, -0.09391966280238949
12.0, -0.09776989138808717
13.0, -0.10125778924143411
14.0, -0.10444319604964629
15.0, -0.10737017778466157
16.0, -0.11007243297094964
17.0, -0.1125766501562169
18.0, -0.11490462531975508
19.0, -0.11707462028874532
21.0, -0.12100108547128828
22.0, -0.12278304750270383
23.0, -0.12445871267204694
24.0, -0.12603751842259425
25.0, -0.12752792626436404
26.0, -0.1289375486673478
27.0, -0.1302732517748754
28.0, -0.13154124075429852
29.0, -0.13274713224606172
31.0, -0.13499251390789557
32.0, -0.1360408193057246
33.0, -0.13704474849071563
34.0, -0.13800777431603964
35.0, -0.13893306101799696
36.0, -0.13982349458372823
37.0, -0.1406817099517196
38.0, -0.14151011539423386
39.0, -0.14231091438504875
41.0, -0.14383759862343157
42.0, -0.14456703356313394
43.0, -0.14527599144389328
44.0, -0.14596590886777738
45.0, -0.14663810910152517
46.0, -0.1472938123906918
47.0, -0.14793414524167303
48.0, -0.14856014878045626
49.0, -0.14917278628540834
51.0, -0.15036146717027177
52.0, -0.15093910577468575
53.0, -0.1515065793441196
54.0, -0.15206455159106885
55.0, -0.15261364049874793
56.0, -0.15315442204665397
57.0, -0.15368743359264114
58.0, -0.15421317694630093
59.0, -0.15473212116468943
61.0, -0.15575133971062877
62.0, -0.15625241019758995
63.0, -0.1567482779196017
64.0, -0.15723928217094812
65.0, -0.15772574179807963
66.0, -0.15820795668241366
67.0, -0.1586862091001525
68.0, -0.15916076497052664
69.0, -0.15963187500271706
71.0, -0.16056469058411543
72.0, -0.1610268305832222
73.0, -0.16148639536369802
74.0, -0.16194357383835012
75.0, -0.1623985449206446
76.0, -0.16285147817522205
77.0, -0.1633025344198726
78.0, -0.16375186628304808
79.0, -0.16419961872061045
81.0, -0.1650909296211052
82.0, -0.1655347437779164
83.0, -0.16597749069464884
84.0, -0.1664192835074792
85.0, -0.16686023009269155
86.0, -0.1673004333769184
87.0, -0.16773999162640504
88.0, -0.16817899871689826
89.0, -0.16861754438562715
91.0, -0.16949359111127033
92.0, -0.16993125299323955
93.0, -0.17036877550213536
94.0, -0.17080623092351693
95.0, -0.17124368860814443
96.0, -0.17168121513059853
97.0, -0.1721188744381102
98.0, -0.17255672799028487
99.0, -0.17299483489035192
101.0, -0.17387203409799454
102.0, -0.17431123390409767
103.0, -0.17475090226704557
104.0, -0.17519108821871338
105.0, -0.17563183907383864
106.0, -0.17607320051600966
107.0, -0.17651521667877912
108.0, -0.17695793022221737
109.0, -0.17740138240519687
111.0, -0.17829066112524758
112.0, -0.17873656377014546
113.0, -0.17918335738899416
114.0, -0.1796310771874363
115.0, -0.18007975732786796
116.0, -0.18052943097844296
117.0, -0.18098013035951302
118.0, -0.181431886787656
119.0, -0.1818847307174356
121.0, -0.1827937988258209
122.0, -0.18325007995016018
123.0, -0.18370756253725445
124.0, -0.18416627328743856
125.0, -0.18462623824883137
126.0, -0.18508748284649792
127.0, -0.18555003191019626
128.0, -0.1860139097007873
129.0, -0.18647913993538237
131.0, -0.18741375002887095
132.0, -0.18788317481323288
133.0, -0.188354041935037
134.0, -0.18882637273025554
135.0, -0.1893001881190598
136.0, -0.1897755086238431
137.0, -0.19025235438642976
138.0, -0.1907307451845124
139.0, -0.1912107004473571
141.0, -0.19217538043166893
142.0, -0.19266014240136817
143.0, -0.19314654335915005
144.0, -0.19363460120461057
145.0, -0.19412433356973263
146.0, -0.19461575783040452
147.0, -0.1951088911174535
148.0, -0.19560375032721689
149.0, -0.19610035213167415
151.0, -0.19709884914868184
152.0, -0.19760077666885092
153.0, -0.1981045114164611
154.0, -0.1986100690797163
155.0, -0.19911746517513176
156.0, -0.19962671505512247
157.0, -0.20013783391529186
158.0, -0.2006508368014358
159.0, -0.20116573861627468
161.0, -0.20220129796612585
162.0, -0.20272198464822136
163.0, -0.20324462856492642
164.0, -0.2037692439958687
165.0, -0.20429584511292698
166.0, -0.20482444598537125
167.0, -0.2053550605848138
168.0, -0.20588770278997942
169.0, -0.20642238639130253
171.0, -0.20749793252913834
172.0, -0.2080388222441666
173.0, -0.20858180772048085
174.0, -0.20912690237046652
175.0, -0.2096741195425607
176.0, -0.2102234725248276
177.0, -0.2107749745484115
178.0, -0.21132863879087221
179.0, -0.21188447837940821
181.0, -0.2130027358702778
182.0, -0.21356517980272036
183.0, -0.21412985114718447
184.0, -0.21469676282377315
185.0, -0.21526592771944386
186.0, -0.21583735869056092
187.0, -0.21641106856536696
188.0, -0.2169870701463763
189.0, -0.21756537621269367
191.0, -0.21872895281403548
192.0, -0.21931424881009987
193.0, -0.21990190021771105
194.0, -0.2204919197312854
195.0, -0.22108432003432604
196.0, -0.22167911380129307
197.0, -0.2222763136994191
198.0, -0.22287593239047235
199.0, -0.2234779825324692
201.0, -0.2246894277925356
202.0, -0.22529884822262028
203.0, -0.22591075073077907
204.0, -0.226525147980315
205.0, -0.2271420526400934
206.0, -0.22776147738594932
207.0, -0.22838343490205798
208.0, -0.22900793788226875
209.0, -0.22963499903140483
211.0, -0.2308968467181795
212.0, -0.23153165873156864
213.0, -0.23216907986775998
214.0, -0.23280912290481026
215.0, -0.23345180063888607
216.0, -0.23409712588535303
217.0, -0.23474511147983962
218.0, -0.23539577027927527
219.0, -0.23604911516290528
221.0, -0.23736391481723224
222.0, -0.2380253954668075
223.0, -0.23868961396020724
224.0, -0.2393565833026866
225.0, -0.24002631652744272
226.0, -0.24069882669648307
227.0, -0.24137412690147486
228.0, -0.24205223026457787
229.0, -0.24273314993925976
231.0, -0.24410349099855083
232.0, -0.2447929388537504
233.0, -0.2454852559632318
234.0, -0.24618045564868507
235.0, -0.24687855126767827
236.0, -0.2475795562143705
237.0, -0.24828348392021155
238.0, -0.2489903478546297
239.0, -0.24970016152570737
241.0, -0.251128692307416
242.0, -0.25184743663340553
243.0, -0.25256918512804627
244.0, -0.25329395150243883
245.0, -0.2540217495101642
246.0, -0.2547525929478873
247.0, -0.2554864956559507
248.0, -0.2562234715189605
249.0, -0.2569635344663628
251.0, -0.2584529775597371
252.0, -0.25920238579388455
253.0, -0.25995493728987495
254.0, -0.2607106462097373
255.0, -0.26146952676364177
256.0, -0.2622315932104263
257.0, -0.2629968598581153
258.0, -0.26376534106443333
259.0, -0.2645370512373124
261.0, -0.26609021636852387
262.0, -0.26687170039824526
263.0, -0.2676564715382825
264.0, -0.26844454445502264
265.0, -0.26923593386799155
266.0, -0.27003065455032504
267.0, -0.27082872132923597
268.0, -0.27163014908647676
269.0, -0.27243495275879825
271.0, -0.27405474787340056
272.0, -0.27486976946824604
273.0, -0.27568822728419207
274.0, -0.2765101365397244
275.0, -0.27733551251099975
276.0, -0.2781643705322794
277.0, -0.2789967259963597
278.0, -0.2798325943549996
279.0, -0.2806719911193457
281.0, -0.28236143220920956
282.0, -0.2832115078577436
283.0, -0.2840651745588479
284.0, -0.28492244812688694
285.0, -0.2857833444381083
286.0, -0.2866478794310505
287.0, -0.2875160691069488
288.0, -0.2883879295301393
289.0, -0.2892634768284608
291.0, -0.2910256968817678
292.0, -0.2919124022135406
293.0, -0.2928028595748112
294.0, -0.29369708541690576
295.0, -0.2945950962570311
296.0, -0.29549690867866657
297.0, -0.2964025393319537
298.0, -0.2973120049340853
299.0, -0.2982253222696929
301.0, -0.30006357961937535
302.0, -0.30098855354338183
303.0, -0.3019174470214961
304.0, -0.3028502771813233
305.0, -0.303787061220213
306.0, -0.3047278164056404
307.0, -0.3056725600755871
308.0, -0.30662130963892076
309.0, -0.30757408257577507
311.0, -0.3094917688491807
312.0, -0.31045671750573517
313.0, -0.3114257601765717
314.0, -0.31239891470382586
315.0, -0.31337619900316604
316.0, -0.31435763106416886
317.0, -0.3153432289506961
318.0, -0.3163330108012707
319.0, -0.31732699482945226
321.0, -0.3193276426503142
322.0, -0.32033434324867943
323.0, -0.3213453196367723
324.0, -0.32236059040897097
325.0, -0.3233801742369438
326.0, -0.3244040898700248
327.0, -0.3254323561355896
328.0, -0.3264649919394307
329.0, -0.3275020162661338
331.0, -0.32958930682269016
332.0, -0.3306396114190655
333.0, -0.33169438127210016
334.0, -0.33275363576599015
335.0, -0.33381739436598457
336.0, -0.3348856766187629
337.0, -0.33595850215281325
338.0, -0.33703589067881046
339.0, -0.33811786198999505
341.0, -0.34029563255599143
342.0, -0.3413914718135267
343.0, -0.34249197386245683
344.0, -0.34359715891454656
345.0, -0.344707047266408
346.0, -0.34582165929988273
347.0, -0.34694101548242456
348.0, -0.34806513636748243
349.0, -0.34919404259488457
351.0, -0.3514662940702358
352.0, -0.3526096810331989
353.0, -0.3537579367693062
354.0, -0.35491108235605934
355.0, -0.3560691389596551
356.0, -0.35723212783537356
357.0, -0.35840007032796717
358.0, -0.3595729878720506
359.0, -0.36075090199249116
361.0, -0.3631218065155255
362.0, -0.36431484042264317
363.0, -0.36551295791595223
364.0, -0.3667161809774689
365.0, -0.36792453168182127
366.0, -0.3691380321966463
367.0, -0.370356704782986
368.0, -0.3715805717956856
369.0, -0.3728096556837923
371.0, -0.3752835643558232
372.0, -0.3765284345124513
373.0, -0.3777786122906982
374.0, -0.37903412061663144
375.0, -0.3802949825129315
376.0, -0.38156122109929647
377.0, -0.38283285959284824
378.0, -0.38410992130853944
379.0, -0.38539242965956133
381.0, -0.3879738804140095
382.0, -0.38927287013869616
383.0, -0.39057740114205713
384.0, -0.3918874973346299
385.0, -0.3932031827276586
386.0, -0.3945244814335094
387.0, -0.3958514176660862
388.0, -0.39718401574124745
389.0, -0.3985223000772242
391.0, -0.4012160257189292
392.0, -0.4025715163767605
393.0, -0.40393279200045723
394.0, -0.40529987752642205
395.0, -0.4066727979959604
396.0, -0.4080515785557067
397.0, -0.40943624445805094
398.0, -0.41082682106156587
399.0, -0.4122233338314365
401.0, -0.4150342702666253
402.0, -0.4164487453992483
403.0, -0.41786925963370225
404.0, -0.41929583897470385
405.0, -0.42072850953617796
406.0, -0.42216729754169524
407.0, -0.4236122293249092
408.0, -0.4250633313299959
409.0, -0.4265206301120936
411.0, -0.4294539247853376
412.0, -0.4309299743455509
413.0, -0.43241232802179824
414.0, -0.4339010129306741
415.0, -0.43539605630240125
416.0, -0.43689748548127894
417.0, -0.4384053279261326
418.0, -0.4399196112107649
419.0, -0.44144036302440726
421.0, -0.4445013835755136
422.0, -0.4460417082726701
423.0, -0.44758861341913414
424.0, -0.449142127288104
425.0, -0.45070227827094395
426.0, -0.4522690948776449
427.0, -0.4538426057372858
428.0, -0.4554228395984969
429.0, -0.4570098253299233
431.0, -0.4602041684808716
432.0, -0.4618115842419534
433.0, -0.46342586855730694
434.0, -0.46504705090265697
435.0, -0.46667516087655375
436.0, -0.46831022820084534
437.0, -0.46995228272115175
438.0, -0.47160135440733997
439.0, -0.47325747335400037
441.0, -0.47659097403358336
442.0, -0.4782684165836085
443.0, -0.47995302802927237
444.0, -0.48164483909597133
445.0, -0.4833438806367094
446.0, -0.4850501836325834
447.0, -0.4867637791932693
448.0, -0.4884846985575093
449.0, -0.4902129730936012
451.0, -0.49369171380525007
452.0, -0.49544224336959586
