1.0, 6986
1.01, 6874
1.02, 6753
1.03, 6633
1.04, 6523
1.05, 6410
1.06, 6298
1.07, 6194
1.08, 6077
1.09, 5984
1.1, 5879
1.11, 5778
1.12, 5676
1.1300000000000001, 5582
1.1400000000000001, 5478
1.1500000000000001, 5388
1.1600000000000001, 5292
1.1700000000000002, 5199
1.1800000000000002, 5106
1.1900000000000002, 5020
1.2000000000000002, 4926
1.2100000000000002, 4835
1.2200000000000002, 4751
1.2300000000000002, 4667
1.2400000000000002, 4588
1.2500000000000002, 4499
1.2600000000000002, 4416
1.2700000000000002, 4327
1.2800000000000002, 4253
1.2900000000000003, 4169
1.3000000000000003, 4093
1.3100000000000003, 4017
1.3200000000000003, 3939
1.3300000000000003, 3858
1.3400000000000003, 3785
1.3500000000000003, 3716
1.3600000000000003, 3637
1.3700000000000003, 3565
1.3800000000000003, 3493
1.3900000000000003, 3426
1.4000000000000004, 3354
1.4100000000000004, 3282
1.4200000000000004, 3216
1.4300000000000004, 3150
1.4400000000000004, 3078
1.4500000000000004, 3012
1.4600000000000004, 2948
1.4700000000000004, 2880
1.4800000000000004, 2818
1.4900000000000004, 2753
1.5000000000000004, 2691
1.5100000000000005, 2626
1.5200000000000005, 2565
1.5300000000000005, 2504
1.5400000000000005, 2442
1.5500000000000005, 2382
1.5600000000000005, 2321
1.5700000000000005, 2263
1.5800000000000005, 2204
1.5900000000000005, 2146
1.6000000000000005, 2090
1.6100000000000005, 2030
1.6200000000000006, 1976
1.6300000000000006, 1917
1.6400000000000006, 1860
1.6500000000000006, 1805
1.6600000000000006, 1751
1.6700000000000006, 1693
1.6800000000000006, 1642
1.6900000000000006, 1587
1.7000000000000006, 1532
1.7100000000000006, 1479
1.7200000000000006, 1425
1.7300000000000006, 1372
1.7400000000000007, 1319
1.7500000000000007, 1268
1.7600000000000007, 1216
1.7700000000000007, 1164
1.7800000000000007, 1112
1.7900000000000007, 1060
1.8000000000000007, 1010
1.8100000000000007, 958
1.8200000000000007, 907
1.8300000000000007, 856
1.8400000000000007, 805
1.8500000000000008, 755
1.8600000000000008, 703
1.8700000000000008, 651
1.8800000000000008, 600
1.8900000000000008, 547
1.9000000000000008, 495
1.9100000000000008, 440
1.9200000000000008, 383
1.9300000000000008, 319
1.9400000000000008, 251
1.9500000000000008, 298
1.9600000000000009, 365
1.9700000000000009, 470
1.9800000000000009, 697
1.9900000000000009, 1384
